date,state,hospitalizedCurrently,death,positiveIncrease
2020-04-28,IN,1518,901,627
2020-04-28,KS,,124,163
2020-04-28,KY,313,213,72
2020-04-28,LA,1666,1758,218
2020-04-28,MA,3875,3153,1840
2020-04-28,MD,1528,1099,626
2020-04-28,ME,33,51,17
2020-04-28,MI,2623,4247,829
2020-04-28,MN,314,301,601
2020-04-28,MO,655,314,132
2020-04-28,MP,,2,0
2020-04-28,MS,639,239,248
2020-04-28,MT,10,15,2
2020-04-28,NC,463,342,426
2020-04-28,ND,25,19,49
2020-04-28,NE,,55,330
2020-04-28,NH,99,60,74
2020-04-28,NJ,6476,6442,2668
2020-04-28,NM,155,104,97
2020-04-28,NV,,251,115
2020-04-28,NY,12646,17638,3110
2020-04-28,OH,,799,429
2020-04-28,OK,288,207,130
2020-04-28,OR,249,92,0
2020-04-28,PA,2781,1716,1214
2020-04-28,PR,132,86,11
2020-04-28,RI,266,239,324
2020-04-28,SC,,177,123
2020-04-28,SD,69,11,68
2020-04-28,TN,611,188,134
2020-04-28,TX,1682,690,874
2020-04-28,UT,,45,110
2020-04-28,VA,1508,492,804
2020-04-28,VI,,4,0
2020-04-28,VT,29,47,0
2020-04-28,WA,436,765,232
2020-04-28,WI,544,300,230
2020-04-28,WV,87,37,16
2020-04-28,WY,16,7,19
2020-04-27,AK,10,9,4
2020-04-27,AL,,222,229
2020-04-27,AR,109,50,76
2020-04-27,AS,,0,0
2020-04-27,AZ,647,275,190
2020-04-27,CA,4878,1755,1300
2020-04-27,CO,1007,680,473
2020-04-27,CT,1758,1998,0
2020-04-27,DC,402,185,51
2020-04-27,DE,325,181,128
2020-04-27,FL,,1101,610
2020-04-27,GA,,971,512
2020-04-27,GU,3,5,3
2020-04-27,HI,,14,3
2020-04-27,IA,300,127,392
2020-04-27,ID,41,56,10
2020-04-27,IL,4672,1983,1980
2020-04-27,IN,1493,844,949
2020-04-27,KS,,120,154
2020-04-27,KY,308,208,169
2020-04-27,LA,1683,1697,295
2020-04-27,MA,3892,3003,1524
2020-04-27,MD,1513,1045,906
2020-04-27,ME,39,51,8
2020-04-27,MI,2667,4148,920
2020-04-27,MN,292,286,675
2020-04-27,MO,679,288,174
2020-04-27,MP,,2,0
2020-04-27,MS,590,229,183
2020-04-27,MT,11,14,1
2020-04-27,NC,473,306,312
2020-04-27,ND,23,19,75
2020-04-27,NE,,56,296
2020-04-27,NH,101,60,77
2020-04-27,NJ,6407,6044,2150
2020-04-27,NM,148,99,66
2020-04-27,NV,,245,88
2020-04-27,NY,12819,17303,3951
2020-04-27,OH,,753,-264
2020-04-27,OK,306,197,27
2020-04-27,OR,249,92,43
2020-04-27,PA,2800,1597,885
2020-04-27,PR,140,84,18
2020-04-27,RI,266,233,203
2020-04-27,SC,,174,0
2020-04-27,SD,61,11,33
2020-04-27,TN,618,184,251
2020-04-27,TX,1563,663,666
2020-04-27,UT,,41,110
2020-04-27,VA,1455,458,565
2020-04-27,VI,,4,2
2020-04-27,VT,33,47,7
2020-04-27,WA,536,749,274
2020-04-27,WI,337,281,198
2020-04-27,WV,100,36,19
2020-04-27,WY,16,7,8
2020-04-26,AK,14,9,2
2020-04-26,AL,,216,133
2020-04-26,AR,104,49,112
2020-04-26,AS,,0,0
2020-04-26,AZ,671,275,246
2020-04-26,CA,4928,1710,1027
2020-04-26,CO,1046,672,712
2020-04-26,CT,1766,1924,687
2020-04-26,DC,402,178,142
2020-04-26,DE,317,168,458
2020-04-26,FL,,1094,689
2020-04-26,GA,,912,706
2020-04-26,GU,2,5,0
2020-04-26,HI,,14,2
2020-04-26,IA,286,118,384
2020-04-26,ID,44,56,17
2020-04-26,IL,4595,1933,2126
2020-04-26,IN,1446,813,617
2020-04-26,KS,,118,118
2020-04-26,KY,301,205,126
2020-04-26,LA,1701,1670,261
2020-04-26,MA,3879,2899,1590
2020-04-26,MD,1463,1001,815
2020-04-26,ME,39,50,25
2020-04-26,MI,2757,4036,526
2020-04-26,MN,285,272,385
2020-04-26,MO,679,274,171
2020-04-26,MP,,2,0
2020-04-26,MS,644,227,193
2020-04-26,MT,11,14,3
2020-04-26,NC,451,299,207
2020-04-26,ND,18,17,64
2020-04-26,NE,,53,311
2020-04-26,NH,95,60,67
2020-04-26,NJ,6573,5938,3515
2020-04-26,NM,152,93,139
2020-04-26,NV,,235,63
2020-04-26,NY,12839,16966,5902
2020-04-26,OH,,728,376
2020-04-26,OK,306,195,60
2020-04-26,OR,249,91,58
2020-04-26,PA,2736,1550,1116
2020-04-26,PR,146,84,64
2020-04-26,RI,258,226,276
2020-04-26,SC,,174,237
2020-04-26,SD,64,11,65
2020-04-26,TN,568,181,478
2020-04-26,TX,1542,648,858
2020-04-26,UT,,41,175
2020-04-26,VA,1436,448,604
2020-04-26,VI,,4,2
2020-04-26,VT,34,46,3
2020-04-26,WA,508,738,182
2020-04-26,WI,337,272,248
2020-04-26,WV,100,34,24
2020-04-26,WY,16,7,13
2020-04-25,AK,32,9,0
2020-04-25,AL,,212,305
2020-04-25,AR,104,47,88
2020-04-25,AS,,0,0
2020-04-25,AZ,697,266,235
2020-04-25,CA,4847,1651,1883
2020-04-25,CO,1084,674,994
2020-04-25,CT,1810,1862,661
2020-04-25,DC,402,165,171
2020-04-25,DE,300,155,134
2020-04-25,FL,,1075,665
2020-04-25,GA,,904,548
2020-04-25,GU,2,5,0
2020-04-25,HI,,13,5
2020-04-25,IA,293,112,647
2020-04-25,ID,41,54,34
2020-04-25,IL,4699,1874,2119
2020-04-25,IN,1515,785,715
2020-04-25,KS,,117,279
2020-04-25,KY,303,200,298
2020-04-25,LA,1700,1644,372
2020-04-25,MA,3879,2877,2379
2020-04-25,MD,1408,948,1150
2020-04-25,ME,39,50,25
2020-04-25,MI,2889,3929,533
2020-04-25,MN,288,244,339
2020-04-25,MO,850,273,201
2020-04-25,MP,,2,0
2020-04-25,MS,649,221,284
2020-04-25,MT,11,14,1
2020-04-25,NC,456,289,571
2020-04-25,ND,17,16,55
2020-04-25,NE,,50,297
2020-04-25,NH,89,53,50
2020-04-25,NJ,6722,5863,3327
2020-04-25,NM,152,84,142
2020-04-25,NV,,229,141
2020-04-25,NY,13524,16599,10553
2020-04-25,OH,,711,418
2020-04-25,OK,306,194,72
2020-04-25,OR,261,87,76
2020-04-25,PA,2748,1537,1397
2020-04-25,PR,137,83,31
2020-04-25,RI,263,215,305
2020-04-25,SC,,166,336
2020-04-25,SD,61,10,107
2020-04-25,TN,510,178,463
2020-04-25,TX,1597,623,967
2020-04-25,UT,,41,166
2020-04-25,VA,1405,436,772
2020-04-25,VI,,3,1
2020-04-25,VT,37,46,9
2020-04-25,WA,455,665,197
2020-04-25,WI,337,266,351
2020-04-25,WV,97,32,32
2020-04-25,WY,16,7,0
2020-04-24,AK,36,9,2
2020-04-24,AL,,197,54
2020-04-24,AR,101,45,276
2020-04-24,AS,,,0
2020-04-24,AZ,639,266,276
2020-04-24,CA,4880,1562,1885
2020-04-24,CO,1084,552,384
2020-04-24,CT,1877,1764,821
2020-04-24,DC,402,153,167
2020-04-24,DE,277,147,134
2020-04-24,FL,,1031,1342
2020-04-24,GA,,892,635
2020-04-24,GU,2,5,6
2020-04-24,HI,,12,4
2020-04-24,IA,278,107,521
2020-04-24,ID,34,54,34
2020-04-24,IL,4828,1795,2724
2020-04-24,IN,,741,641
2020-04-24,KS,,111,295
2020-04-24,KY,302,191,108
2020-04-24,LA,1697,1601,401
2020-04-24,MA,3847,2877,2977
2020-04-24,MD,1425,899,879
2020-04-24,ME,39,47,28
2020-04-24,MI,3022,3818,1036
2020-04-24,MN,278,221,518
2020-04-24,MO,877,262,304
2020-04-24,MP,,2,0
2020-04-24,MS,586,209,281
2020-04-24,MT,12,14,2
2020-04-24,NC,477,269,444
2020-04-24,ND,17,15,39
2020-04-24,NE,,47,311
2020-04-24,NH,92,51,82
2020-04-24,NJ,6847,5617,2207
2020-04-24,NM,123,78,169
2020-04-24,NV,,216,190
2020-04-24,NY,14258,16162,8130
2020-04-24,OH,,690,475
2020-04-24,OK,310,188,104
2020-04-24,OR,258,86,50
2020-04-24,PA,2746,1492,1599
2020-04-24,PR,172,77,361
2020-04-24,RI,267,202,415
2020-04-24,SC,,150,0
2020-04-24,SD,61,10,84
2020-04-24,TN,593,168,460
2020-04-24,TX,1674,593,862
2020-04-24,UT,,39,170
2020-04-24,VA,1399,410,596
2020-04-24,VI,,3,0
2020-04-24,VT,32,44,9
2020-04-24,WA,551,659,285
2020-04-24,WI,361,262,353
2020-04-24,WV,97,32,21
2020-04-24,WY,16,7,23
2020-04-23,AK,42,9,2
2020-04-23,AL,,197,313
2020-04-23,AR,101,45,189
2020-04-23,AS,,,0
2020-04-23,AZ,699,249,310
2020-04-23,CA,4929,1469,1973
2020-04-23,CO,859,508,431
2020-04-23,CT,1947,1639,631
2020-04-23,DC,402,139,155
2020-04-23,DE,290,131,108
2020-04-23,FL,,979,523
2020-04-23,GA,,872,772
2020-04-23,GU,2,5,1
2020-04-23,HI,,12,10
2020-04-23,IA,282,96,176
2020-04-23,ID,56,54,36
2020-04-23,IL,4877,1688,1826
2020-04-23,IN,,706,601
2020-04-23,KS,,112,271
2020-04-23,KY,301,185,181
2020-04-23,LA,1727,1540,481
2020-04-23,MA,3851,2769,3079
2020-04-23,MD,1405,831,962
2020-04-23,ME,42,44,30
2020-04-23,MI,3611,3711,989
2020-04-23,MN,268,200,512
2020-04-23,MO,884,218,184
2020-04-23,MP,,2,0
2020-04-23,MS,595,201,259
2020-04-23,MT,13,14,3
2020-04-23,NC,486,253,388
2020-04-23,ND,18,15,30
2020-04-23,NE,,45,91
2020-04-23,NH,91,48,97
2020-04-23,NJ,7240,5368,4124
2020-04-23,NM,121,71,138
2020-04-23,NV,,210,127
2020-04-23,NY,15021,15740,6244
2020-04-23,OH,,656,577
2020-04-23,OK,284,179,123
2020-04-23,OR,304,83,68
2020-04-23,PA,2750,1421,1369
2020-04-23,PR,154,69,0
2020-04-23,RI,316,213,419
2020-04-23,SC,,150,156
2020-04-23,SD,58,9,98
2020-04-23,TN,488,170,424
2020-04-23,TX,1649,561,875
2020-04-23,UT,,35,167
2020-04-23,VA,1379,372,732
2020-04-23,VI,,3,0
2020-04-23,VT,44,43,3
2020-04-23,WA,544,654,253
2020-04-23,WI,349,257,245
2020-04-23,WV,108,29,28
2020-04-23,WY,,7,4
2020-04-22,AK,39,9,6
2020-04-22,AL,,194,234
2020-04-22,AR,97,42,49
2020-04-22,AS,,,0
2020-04-22,AZ,664,229,208
2020-04-22,CA,4984,1354,2135
2020-04-22,CO,851,486,341
2020-04-22,CT,1972,1544,2109
2020-04-22,DC,402,127,108
2020-04-22,DE,269,117,269
2020-04-22,FL,,910,814
2020-04-22,GA,,836,859
2020-04-22,GU,3,5,1
2020-04-22,HI,,12,-2
2020-04-22,IA,272,90,107
2020-04-22,ID,56,51,30
2020-04-22,IL,4665,1565,2049
2020-04-22,IN,,661,341
2020-04-22,KS,,110,186
2020-04-22,KY,286,171,142
2020-04-22,LA,1747,1473,404
2020-04-22,MA,3890,2597,1745
2020-04-22,MD,1432,779,582
2020-04-22,ME,42,39,19
2020-04-22,MI,3305,3602,1116
2020-04-22,MN,240,179,306
2020-04-22,MO,1001,208,196
2020-04-22,MP,,2,0
2020-04-22,MS,628,193,178
2020-04-22,MT,13,14,2
2020-04-22,NC,434,242,269
2020-04-22,ND,23,14,35
2020-04-22,NE,,38,74
2020-04-22,NH,94,42,0
2020-04-22,NJ,7210,5063,3478
2020-04-22,NM,119,65,101
2020-04-22,NV,,201,144
2020-04-22,NY,15599,15302,5526
2020-04-22,OH,,610,392
2020-04-22,OK,298,170,87
2020-04-22,OR,302,78,57
2020-04-22,PA,2764,1622,1156
2020-04-22,PR,140,67,-383
2020-04-22,RI,314,201,382
2020-04-22,SC,,140,322
2020-04-22,SD,62,8,103
2020-04-22,TN,441,166,448
2020-04-22,TX,1678,543,873
2020-04-22,UT,,34,149
2020-04-22,VA,1374,349,636
2020-04-22,VI,,3,0
2020-04-22,VT,37,40,3
2020-04-22,WA,543,647,242
2020-04-22,WI,355,246,257
2020-04-22,WV,103,26,25
2020-04-22,WY,19,6,2
2020-04-21,AK,42,9,8
2020-04-21,AL,,177,206
2020-04-21,AR,86,43,304
2020-04-21,AS,,,0
2020-04-21,AZ,637,208,187
2020-04-21,CA,4886,1268,2283
2020-04-21,CO,861,449,376
2020-04-21,CT,1949,1423,545
2020-04-21,DC,402,112,171
2020-04-21,DE,263,104,186
2020-04-21,FL,,856,835
2020-04-21,GA,,799,934
2020-04-21,GU,3,5,0
2020-04-21,HI,,10,4
2020-04-21,IA,214,83,482
2020-04-21,ID,71,48,64
2020-04-21,IL,4776,1468,1551
2020-04-21,IN,,630,411
2020-04-21,KS,,107,39
2020-04-21,KY,263,154,90
2020-04-21,LA,1798,1405,331
2020-04-21,MA,3977,2449,1752
2020-04-21,MD,1433,732,509
2020-04-21,ME,40,36,13
2020-04-21,MI,3357,3471,1095
2020-04-21,MN,237,160,262
2020-04-21,MO,1001,189,134
2020-04-21,MP,,2,0
2020-04-21,MS,548,183,204
2020-04-21,MT,14,12,4
2020-04-21,NC,427,213,187
2020-04-21,ND,17,13,17
2020-04-21,NE,,33,174
2020-04-21,NH,78,42,99
2020-04-21,NJ,7594,4753,3581
2020-04-21,NM,116,58,126
2020-04-21,NV,,193,107
2020-04-21,NY,16135,14828,4178
2020-04-21,OH,,557,806
2020-04-21,OK,346,164,127
2020-04-21,OR,297,78,46
2020-04-21,PA,2743,1564,1296
2020-04-21,PR,117,64,46
2020-04-21,RI,309,186,387
2020-04-21,SC,,124,62
2020-04-21,SD,65,8,70
2020-04-21,TN,523,157,156
2020-04-21,TX,1419,517,738
2020-04-21,UT,,32,83
2020-04-21,VA,1331,324,640
2020-04-21,VI,,3,1
2020-04-21,VT,41,40,8
2020-04-21,WA,503,640,243
2020-04-21,WI,358,242,156
2020-04-21,WV,85,26,12
2020-04-21,WY,19,6,7
2020-04-20,AK,46,9,2
2020-04-20,AL,,167,188
2020-04-20,AR,93,42,142
2020-04-20,AS,,,0
2020-04-20,AZ,637,187,135
2020-04-20,CA,4674,1208,645
2020-04-20,CO,874,422,297
2020-04-20,CT,1919,1331,2265
2020-04-20,DC,402,105,134
2020-04-20,DE,256,99,207
2020-04-20,FL,,806,664
2020-04-20,GA,,733,646
2020-04-20,GU,3,5,0
2020-04-20,HI,,10,6
2020-04-20,IA,214,79,257
2020-04-20,ID,54,45,4
2020-04-20,IL,4599,1349,1151
2020-04-20,IN,,569,476
2020-04-20,KS,,100,137
2020-04-20,KY,274,148,253
2020-04-20,LA,1794,1328,595
2020-04-20,MA,3872,2303,1596
2020-04-20,MD,,683,854
2020-04-20,ME,39,35,8
2020-04-20,MI,3374,3347,937
2020-04-20,MN,237,143,276
2020-04-20,MO,873,177,140
2020-04-20,MP,,2,0
2020-04-20,MS,548,169,238
2020-04-20,MT,19,10,0
2020-04-20,NC,373,179,271
2020-04-20,ND,17,13,42
2020-04-20,NE,,28,187
2020-04-20,NH,79,41,50
2020-04-20,NJ,6986,4377,3505
2020-04-20,NM,103,55,47
2020-04-20,NV,,180,102
2020-04-20,NY,16103,14347,4726
2020-04-20,OH,,509,1317
2020-04-20,OK,307,143,81
2020-04-20,OR,303,75,46
2020-04-20,PA,2701,1204,948
2020-04-20,PR,151,63,39
2020-04-20,RI,297,175,378
2020-04-20,SC,,120,0
2020-04-20,SD,,7,50
2020-04-20,TN,505,152,168
2020-04-20,TX,1411,495,535
2020-04-20,UT,,28,144
2020-04-20,VA,1296,300,453
2020-04-20,VI,,3,0
2020-04-20,VT,49,38,3
2020-04-20,WA,403,629,307
2020-04-20,WI,406,230,177
2020-04-20,WV,77,24,39
2020-04-20,WY,19,2,4
2020-04-19,AK,37,9,5
2020-04-19,AL,,154,182
2020-04-19,AR,88,40,42
2020-04-19,AS,,,0
2020-04-19,AZ,631,184,210
2020-04-19,CA,4731,1166,1370
2020-04-19,CO,874,411,386
2020-04-19,CT,1938,1086,741
2020-04-19,DC,313,96,127
2020-04-19,DE,249,90,215
2020-04-19,FL,,781,727
2020-04-19,GA,,687,632
2020-04-19,GU,6,5,0
2020-04-19,HI,,9,21
2020-04-19,IA,198,75,389
2020-04-19,ID,44,44,13
2020-04-19,IL,4314,1290,1197
2020-04-19,IN,,562,569
2020-04-19,KS,,92,59
2020-04-19,KY,274,144,185
2020-04-19,LA,1748,1296,348
2020-04-19,MA,3789,2146,2293
2020-04-19,MD,,626,522
2020-04-19,ME,46,34,20
2020-04-19,MI,3403,3236,528
2020-04-19,MN,228,134,126
2020-04-19,MO,875,176,150
2020-04-19,MP,,2,0
2020-04-19,MS,,159,300
2020-04-19,MT,18,10,7
2020-04-19,NC,465,172,353
2020-04-19,ND,15,10,57
2020-04-19,NE,,28,149
2020-04-19,NH,85,38,55
2020-04-19,NJ,7494,4202,3881
2020-04-19,NM,92,53,87
2020-04-19,NV,,172,102
2020-04-19,NY,16213,13869,6054
2020-04-19,OH,,471,1380
2020-04-19,OK,307,140,29
2020-04-19,OR,290,74,66
2020-04-19,PA,2634,1112,1215
2020-04-19,PR,160,62,95
2020-04-19,RI,298,164,339
2020-04-19,SC,,120,131
2020-04-19,SD,,7,93
2020-04-19,TN,393,148,308
2020-04-19,TX,1471,477,663
2020-04-19,UT,,27,138
2020-04-19,VA,1319,277,484
2020-04-19,VI,,3,0
2020-04-19,VT,53,38,4
2020-04-19,WA,586,615,176
2020-04-19,WI,397,220,163
2020-04-19,WV,72,18,78
2020-04-19,WY,19,2,4
2020-04-18,AK,39,9,5
2020-04-18,AL,,146,125
2020-04-18,AR,86,38,44
2020-04-18,AS,,,0
2020-04-18,AZ,566,177,212
2020-04-18,CA,4936,1072,1435
2020-04-18,CO,843,391,372
2020-04-18,CT,1946,1036,0
2020-04-18,DC,313,91,190
2020-04-18,DE,224,86,0
2020-04-18,FL,,754,1150
2020-04-18,GA,,673,475
2020-04-18,GU,6,5,0
2020-04-18,HI,,9,12
2020-04-18,IA,193,74,181
2020-04-18,ID,54,43,46
2020-04-18,IL,4340,1259,1585
2020-04-18,IN,,545,487
2020-04-18,KS,,86,85
2020-04-18,KY,360,137,93
2020-04-18,LA,1761,1267,462
2020-04-18,MA,3728,1983,2402
2020-04-18,MD,,582,736
2020-04-18,ME,49,32,20
2020-04-18,MI,3634,3107,709
2020-04-18,MN,239,121,120
2020-04-18,MO,875,175,234
2020-04-18,MP,,2,1
2020-04-18,MS,,152,181
2020-04-18,MT,17,10,4
2020-04-18,NC,388,164,281
2020-04-18,ND,13,9,89
2020-04-18,NE,,24,72
2020-04-18,NH,86,37,0
2020-04-18,NJ,7718,4070,2953
2020-04-18,NM,96,51,114
2020-04-18,NV,,168,102
2020-04-18,NY,16967,13362,7090
2020-04-18,OH,,451,1115
2020-04-18,OK,307,139,105
2020-04-18,OR,290,72,59
2020-04-18,PA,2613,836,1628
2020-04-18,PR,165,60,50
2020-04-18,RI,293,150,283
2020-04-18,SC,,119,315
2020-04-18,SD,,7,131
2020-04-18,TN,593,145,173
2020-04-18,TX,1321,453,889
2020-04-18,UT,,25,126
2020-04-18,VA,1307,258,562
2020-04-18,VI,,3,2
2020-04-18,VT,56,38,11
2020-04-18,WA,518,598,233
2020-04-18,WI,361,211,174
2020-04-18,WV,83,16,31
2020-04-18,WY,19,2,9
2020-04-17,AK,,9,9
2020-04-17,AL,,144,185
2020-04-17,AR,83,37,75
2020-04-17,AS,,,0
2020-04-17,AZ,566,169,273
2020-04-17,CA,4892,985,1346
2020-04-17,CO,858,374,395
2020-04-17,CT,1946,1036,925
2020-04-17,DC,313,86,126
2020-04-17,DE,224,76,248
2020-04-17,FL,,699,1222
2020-04-17,GA,,650,1525
2020-04-17,GU,6,5,0
2020-04-17,HI,,9,11
2020-04-17,IA,183,64,191
2020-04-17,ID,59,41,22
2020-04-17,IL,4454,1134,1842
2020-04-17,IN,,519,612
2020-04-17,KS,,84,117
2020-04-17,KY,477,129,138
2020-04-17,LA,1868,1213,586
2020-04-17,MA,3756,1822,2633
2020-04-17,MD,,541,788
2020-04-17,ME,55,29,31
2020-04-17,MI,3674,2984,865
2020-04-17,MN,223,111,182
2020-04-17,MO,1043,165,172
2020-04-17,MP,,2,0
2020-04-17,MS,,140,169
2020-04-17,MT,21,8,7
2020-04-17,NC,429,152,394
2020-04-17,ND,16,9,46
2020-04-17,NE,,24,114
2020-04-17,NH,74,37,148
2020-04-17,NJ,8011,3840,3150
2020-04-17,NM,90,44,113
2020-04-17,NV,,162,203
2020-04-17,NY,17316,12822,7358
2020-04-17,OH,,418,693
2020-04-17,OK,325,136,108
2020-04-17,OR,301,70,49
2020-04-17,PA,2603,756,1706
2020-04-17,PR,,58,25
2020-04-17,RI,252,118,290
2020-04-17,SC,,109,275
2020-04-17,SD,,7,100
2020-04-17,TN,465,142,327
2020-04-17,TX,1522,428,916
2020-04-17,UT,,23,122
2020-04-17,VA,1308,231,602
2020-04-17,VI,,2,0
2020-04-17,VT,32,35,10
2020-04-17,WA,622,585,302
2020-04-17,WI,361,205,203
2020-04-17,WV,85,13,15
2020-04-17,WY,19,2,0
2020-04-16,AK,,9,7
2020-04-16,AL,,133,232
2020-04-16,AR,85,37,51
2020-04-16,AS,,,0
2020-04-16,AZ,578,150,272
2020-04-16,CA,5031,890,1758
2020-04-16,CO,859,357,339
2020-04-16,CT,1926,971,1129
2020-04-16,DC,313,81,153
2020-04-16,DE,209,70,61
2020-04-16,FL,,646,386
2020-04-16,GA,,587,682
2020-04-16,GU,9,5,0
2020-04-16,HI,,9,13
2020-04-16,IA,175,60,146
2020-04-16,ID,71,41,123
2020-04-16,IL,4423,1072,1140
2020-04-16,IN,,477,587
2020-04-16,KS,,80,94
2020-04-16,KY,412,122,81
2020-04-16,LA,1914,1156,581
2020-04-16,MA,3726,1667,2522
2020-04-16,MD,,499,752
2020-04-16,ME,47,27,26
2020-04-16,MI,3809,2841,922
2020-04-16,MN,213,94,165
2020-04-16,MO,1043,152,216
2020-04-16,MP,,2,0
2020-04-16,MS,,129,264
2020-04-16,MT,21,7,11
2020-04-16,NC,452,131,342
2020-04-16,ND,14,9,28
2020-04-16,NE,,21,51
2020-04-16,NH,70,32,0
2020-04-16,NJ,8224,3518,4287
2020-04-16,NM,90,36,77
2020-04-16,NV,,158,110
2020-04-16,NY,17735,12192,8505
2020-04-16,OH,,389,623
2020-04-16,OK,236,131,94
2020-04-16,OR,307,64,73
2020-04-16,PA,2512,707,1245
2020-04-16,PR,,56,69
2020-04-16,RI,245,105,392
2020-04-16,SC,,107,0
2020-04-16,SD,,7,143
2020-04-16,TN,444,141,183
2020-04-16,TX,1459,393,963
2020-04-16,UT,,21,141
2020-04-16,VA,1337,208,389
2020-04-16,VI,,1,0
2020-04-16,VT,58,35,13
2020-04-16,WA,595,571,253
2020-04-16,WI,394,197,183
2020-04-16,WV,85,13,37
2020-04-16,WY,19,2,9
2020-04-15,AK,,9,8
2020-04-15,AL,,121,237
2020-04-15,AR,83,33,89
2020-04-15,AS,,,0
2020-04-15,AZ,590,142,156
2020-04-15,CA,5163,821,1086
2020-04-15,CO,878,329,250
2020-04-15,CT,1908,868,766
2020-04-15,DC,313,72,139
2020-04-15,DE,208,67,253
2020-04-15,FL,,609,1144
2020-04-15,GA,,552,764
2020-04-15,GU,9,5,0
2020-04-15,HI,,9,13
2020-04-15,IA,171,53,96
2020-04-15,ID,67,39,11
2020-04-15,IL,4283,948,1346
2020-04-15,IN,,436,428
2020-04-15,KS,,76,68
2020-04-15,KY,305,115,162
2020-04-15,LA,1943,1103,433
2020-04-15,MA,3637,1502,1861
2020-04-15,MD,,469,560
2020-04-15,ME,48,24,36
2020-04-15,MI,3918,2672,920
2020-04-15,MN,197,87,156
2020-04-15,MO,1024,147,209
2020-04-15,MP,,2,0
2020-04-15,MS,,122,273
2020-04-15,MT,21,7,5
2020-04-15,NC,431,117,99
2020-04-15,ND,13,9,24
2020-04-15,NE,,20,30
2020-04-15,NH,70,32,119
2020-04-15,NJ,8270,3156,2206
2020-04-15,NM,87,36,62
2020-04-15,NV,,150,123
2020-04-15,NY,18335,11586,11571
2020-04-15,OH,,361,511
2020-04-15,OK,194,123,79
2020-04-15,OR,305,58,30
2020-04-15,PA,2395,647,1145
2020-04-15,PR,,51,51
2020-04-15,RI,229,87,307
2020-04-15,SC,,107,103
2020-04-15,SD,,6,180
2020-04-15,TN,412,135,256
2020-04-15,TX,1538,364,868
2020-04-15,UT,,20,130
2020-04-15,VA,1298,195,329
2020-04-15,VI,,1,0
2020-04-15,VT,63,30,9
2020-04-15,WA,645,551,316
2020-04-15,WI,406,182,207
2020-04-15,WV,82,10,62
2020-04-15,WY,,2,12
2020-04-14,AK,,9,8
2020-04-14,AL,,110,142
2020-04-14,AR,81,30,70
2020-04-14,AS,,,0
2020-04-14,AZ,580,131,104
2020-04-14,CA,5163,758,990
2020-04-14,CO,888,308,7
2020-04-14,CT,1779,671,608
2020-04-14,DC,295,67,103
2020-04-14,DE,204,60,136
2020-04-14,FL,,537,766
2020-04-14,GA,,501,908
2020-04-14,GU,13,5,0
2020-04-14,HI,,9,5
2020-04-14,IA,163,49,189
2020-04-14,ID,60,33,27
2020-04-14,IL,4283,868,1222
2020-04-14,IN,,388,291
2020-04-14,KS,,69,50
2020-04-14,KY,299,104,85
2020-04-14,LA,1977,1013,502
2020-04-14,MA,3616,1329,1315
2020-04-14,MD,,421,536
2020-04-14,ME,58,20,36
2020-04-14,MI,3910,2532,911
2020-04-14,MN,177,79,153
2020-04-14,MO,1041,133,298
2020-04-14,MP,,2,2
2020-04-14,MS,,111,145
2020-04-14,MT,24,7,5
2020-04-14,NC,418,108,208
2020-04-14,ND,13,9,10
2020-04-14,NE,,18,57
2020-04-14,NH,72,23,35
2020-04-14,NJ,8185,2805,4240
2020-04-14,NM,87,31,100
2020-04-14,NV,,141,117
2020-04-14,NY,18697,10834,7177
2020-04-14,OH,,324,305
2020-04-14,OK,194,108,115
2020-04-14,OR,311,55,49
2020-04-14,PA,2317,584,1146
2020-04-14,PR,,45,20
2020-04-14,RI,213,80,267
2020-04-14,SC,,97,234
2020-04-14,SD,,6,120
2020-04-14,TN,443,124,213
2020-04-14,TX,1409,318,718
2020-04-14,UT,,19,49
2020-04-14,VA,1282,154,424
2020-04-14,VI,,1,0
2020-04-14,VT,64,29,9
2020-04-14,WA,387,542,224
2020-04-14,WI,432,170,166
2020-04-14,WV,87,9,14
2020-04-14,WY,,1,0
2020-04-13,AK,,8,5
2020-04-13,AL,,99,209
2020-04-13,AR,74,30,130
2020-04-13,AS,,,0
2020-04-13,AZ,525,122,163
2020-04-13,CA,3015,687,554
2020-04-13,CO,842,304,791
2020-04-13,CT,1760,602,1346
2020-04-13,DC,295,53,80
2020-04-13,DE,201,53,146
2020-04-13,FL,,483,1246
2020-04-13,GA,,464,863
2020-04-13,GU,12,5,0
2020-04-13,HI,,9,13
2020-04-13,IA,142,43,123
2020-04-13,ID,62,27,19
2020-04-13,IL,3680,794,1173
2020-04-13,IN,,350,308
2020-04-13,KS,,62,39
2020-04-13,KY,289,97,123
2020-04-13,LA,2134,884,421
2020-04-13,MA,3485,1211,1413
2020-04-13,MD,,384,711
2020-04-13,ME,22,19,65
2020-04-13,MI,3986,2391,1036
2020-04-13,MN,157,70,148
2020-04-13,MO,988,114,228
2020-04-13,MP,,2,0
2020-04-13,MS,,98,161
2020-04-13,MT,21,7,7
2020-04-13,NC,313,86,296
2020-04-13,ND,13,8,23
2020-04-13,NE,,17,23
2020-04-13,NH,,23,56
2020-04-13,NJ,7781,2443,2734
2020-04-13,NM,80,26,71
2020-04-13,NV,,133,135
